"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Diabetes","Number of deaths due to diabetes","","2013","United States of America","Region of the Americas","Females","","21547.21472","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2014","United States of America","Region of the Americas","Total","","46834.56947","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2014","United States of America","Region of the Americas","Males","","26257.45186","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2014","United States of America","Region of the Americas","Females","","20577.1176","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2015","United States of America","Region of the Americas","Total","","47882.90193","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2015","United States of America","Region of the Americas","Males","","27135.95068","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2015","United States of America","Region of the Americas","Females","","20746.95126","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2016","United States of America","Region of the Americas","Total","","47703.28705","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2016","United States of America","Region of the Americas","Males","","27336.20608","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2016","United States of America","Region of the Americas","Females","","20367.08097","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2017","United States of America","Region of the Americas","Total","","49633.56706","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2017","United States of America","Region of the Americas","Males","","28867.95216","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2017","United States of America","Region of the Americas","Females","","20765.6149","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2018","United States of America","Region of the Americas","Total","","50381.26492","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2018","United States of America","Region of the Americas","Males","","29680.32947","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2018","United States of America","Region of the Americas","Females","","20700.93545","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2019","United States of America","Region of the Americas","Total","","52237.50646","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2019","United States of America","Region of the Americas","Males","","31240.72998","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2019","United States of America","Region of the Americas","Females","","20996.77648","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2020","United States of America","Region of the Americas","Total","","60698.44613","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2020","United States of America","Region of the Americas","Males","","36332.62032","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2020","United States of America","Region of the Americas","Females","","24365.82581","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2021","United States of America","Region of the Americas","Total","","61054.80929","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2021","United States of America","Region of the Americas","Males","","36882.46782","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2021","United States of America","Region of the Americas","Females","","24172.34148","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2000","United States of America","Region of the Americas","Total","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2000","United States of America","Region of the Americas","Males","","16","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2000","United States of America","Region of the Americas","Females","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2001","United States of America","Region of the Americas","Total","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2001","United States of America","Region of the Americas","Males","","16","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2001","United States of America","Region of the Americas","Females","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2002","United States of America","Region of the Americas","Total","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2002","United States of America","Region of the Americas","Males","","16","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2002","United States of America","Region of the Americas","Females","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2003","United States of America","Region of the Americas","Total","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2003","United States of America","Region of the Americas","Males","","16","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2003","United States of America","Region of the Americas","Females","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2004","United States of America","Region of the Americas","Total","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2004","United States of America","Region of the Americas","Males","","16","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2004","United States of America","Region of the Americas","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2005","United States of America","Region of the Americas","Total","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2005","United States of America","Region of the Americas","Males","","16","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2005","United States of America","Region of the Americas","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2006","United States of America","Region of the Americas","Total","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2006","United States of America","Region of the Americas","Males","","15","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2006","United States of America","Region of the Americas","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2007","United States of America","Region of the Americas","Total","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2007","United States of America","Region of the Americas","Males","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2007","United States of America","Region of the Americas","Females","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2008","United States of America","Region of the Americas","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2008","United States of America","Region of the Americas","Males","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2008","United States of America","Region of the Americas","Females","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2009","United States of America","Region of the Americas","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2009","United States of America","Region of the Americas","Males","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2009","United States of America","Region of the Americas","Females","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2010","United States of America","Region of the Americas","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2010","United States of America","Region of the Americas","Males","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2010","United States of America","Region of the Americas","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2011","United States of America","Region of the Americas","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2011","United States of America","Region of the Americas","Males","","13","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2011","United States of America","Region of the Americas","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2012","United States of America","Region of the Americas","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2012","United States of America","Region of the Americas","Males","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2012","United States of America","Region of the Americas","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2013","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2013","United States of America","Region of the Americas","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2013","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2014","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2014","United States of America","Region of the Americas","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2014","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2015","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2015","United States of America","Region of the Americas","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2015","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2016","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2016","United States of America","Region of the Americas","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2016","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2017","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2017","United States of America","Region of the Americas","Males","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2017","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2018","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2018","United States of America","Region of the Americas","Males","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2018","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2019","United States of America","Region of the Americas","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2019","United States of America","Region of the Americas","Males","","12","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2019","United States of America","Region of the Americas","Females","","7","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2020","United States of America","Region of the Americas","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2020","United States of America","Region of the Americas","Males","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2020","United States of America","Region of the Americas","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2021","United States of America","Region of the Americas","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2021","United States of America","Region of the Americas","Males","","14","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2021","United States of America","Region of the Americas","Females","","8","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2000","United States of America","Region of the Americas","Total","","35.26431656","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2000","United States of America","Region of the Americas","Males","","41.94719315","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2000","United States of America","Region of the Americas","Females","","29.51297379","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2001","United States of America","Region of the Americas","Total","","35.80007553","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2001","United States of America","Region of the Americas","Males","","43.34380341","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2001","United States of America","Region of the Americas","Females","","29.17905235","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2002","United States of America","Region of the Americas","Total","","36.3527298","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2002","United States of America","Region of the Americas","Males","","43.9548912","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2002","United States of America","Region of the Americas","Females","","29.43338776","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2003","United States of America","Region of the Americas","Total","","37.24513626","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2003","United States of America","Region of the Americas","Males","","44.56829071","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2003","United States of America","Region of the Americas","Females","","30.32850647","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2004","United States of America","Region of the Americas","Total","","37.50734329","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2004","United States of America","Region of the Americas","Males","","44.98897552","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2004","United States of America","Region of the Americas","Females","","30.29527855","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2005","United States of America","Region of the Americas","Total","","37.93967056","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2005","United States of America","Region of the Americas","Males","","45.45385742","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2005","United States of America","Region of the Americas","Females","","30.54987526","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2006","United States of America","Region of the Americas","Total","","39.53548431","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2006","United States of America","Region of the Americas","Males","","46.77796936","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2006","United States of America","Region of the Americas","Females","","32.082798","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2007","United States of America","Region of the Americas","Total","","39.76839066","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2007","United States of America","Region of the Americas","Males","","47.58996964","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2007","United States of America","Region of the Americas","Females","","31.68850517","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2008","United States of America","Region of the Americas","Total","","40.66490173","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2008","United States of America","Region of the Americas","Males","","48.29997253","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2008","United States of America","Region of the Americas","Females","","32.62693405","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2009","United States of America","Region of the Americas","Total","","42.20523453","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2009","United States of America","Region of the Americas","Males","","50.30641556","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2009","United States of America","Region of the Americas","Females","","33.2843895","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2010","United States of America","Region of the Americas","Total","","42.62683868","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2010","United States of America","Region of the Americas","Males","","50.30607224","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2010","United States of America","Region of the Americas","Females","","34.00078201","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2011","United States of America","Region of the Americas","Total","","43.57723999","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2011","United States of America","Region of the Americas","Males","","50.74703598","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2011","United States of America","Region of the Americas","Females","","35.26717758","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2012","United States of America","Region of the Americas","Total","","44.1451683","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2012","United States of America","Region of the Americas","Males","","51.44951248","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2012","United States of America","Region of the Americas","Females","","35.52901459","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2013","United States of America","Region of the Americas","Total","","45.19599152","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2013","United States of America","Region of the Americas","Males","","52.10017776","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2013","United States of America","Region of the Americas","Females","","36.8101387","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2014","United States of America","Region of the Americas","Total","","46.59446335","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2014","United States of America","Region of the Americas","Males","","53.01679993","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2014","United States of America","Region of the Americas","Females","","38.39923096","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2015","United States of America","Region of the Americas","Total","","47.50005341","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2015","United States of America","Region of the Americas","Males","","53.61296844","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2015","United States of America","Region of the Americas","Females","","39.50466919","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2016","United States of America","Region of the Americas","Total","","47.89598083","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2016","United States of America","Region of the Americas","Males","","53.48484039","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2016","United States of America","Region of the Americas","Females","","40.39474869","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2017","United States of America","Region of the Americas","Total","","47.71928787","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2017","United States of America","Region of the Americas","Males","","52.74850082","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2017","United States of America","Region of the Americas","Females","","40.72776794","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2018","United States of America","Region of the Americas","Total","","47.4632988","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2018","United States of America","Region of the Americas","Males","","52.40419388","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2018","United States of America","Region of the Americas","Females","","40.37919998","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2019","United States of America","Region of the Americas","Total","","47.15715027","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2019","United States of America","Region of the Americas","Males","","51.82034683","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2019","United States of America","Region of the Americas","Females","","40.21886063","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2020","United States of America","Region of the Americas","Total","","47.78895187","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2020","United States of America","Region of the Americas","Males","","52.49820709","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2020","United States of America","Region of the Americas","Females","","40.76683807","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2021","United States of America","Region of the Americas","Total","","48.66101837","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2021","United States of America","Region of the Americas","Males","","53.20627975","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2021","United States of America","Region of the Americas","Females","","41.72579956","no data","no data","",
"Diabetes","Diabetes, adults aged 18+","","2000","United States of America","Region of the Americas","Total","","7.850857258","7.016080856","8.716448784","",
"Diabetes","Diabetes, adults aged 18+","","2000","United States of America","Region of the Americas","Males","","8.443758011","7.19895649","9.858449936","",
"Diabetes","Diabetes, adults aged 18+","","2000","United States of America","Region of the Americas","Females","","7.309421062","6.248856544","8.425952911","",
"Diabetes","Diabetes, adults aged 18+","","2001","United States of America","Region of the Americas","Total","","7.953561306","7.159753799","8.814096451","",
"Diabetes","Diabetes, adults aged 18+","","2001","United States of America","Region of the Americas","Males","","8.59757328","7.369585991","9.970979691","",
"Diabetes","Diabetes, adults aged 18+","","2001","United States of America","Region of the Americas","Females","","7.364538193","6.343767166","8.507404327","",
"Diabetes","Diabetes, adults aged 18+","","2002","United States of America","Region of the Americas","Total","","8.07919693","7.290874958","8.918416977","",
"Diabetes","Diabetes, adults aged 18+","","2002","United States of America","Region of the Americas","Males","","8.772315979","7.551103592","10.099643707","",
"Diabetes","Diabetes, adults aged 18+","","2002","United States of America","Region of the Americas","Females","","7.444167137","6.426449776","8.590748787","",
"Diabetes","Diabetes, adults aged 18+","","2003","United States of America","Region of the Americas","Total","","8.224588394","7.435184002","9.049201012","",
"Diabetes","Diabetes, adults aged 18+","","2003","United States of America","Region of the Americas","Males","","8.963233948","7.769176483","10.270177841","",
"Diabetes","Diabetes, adults aged 18+","","2003","United States of America","Region of the Americas","Females","","7.546504498","6.521467686","8.679071426","",
"Diabetes","Diabetes, adults aged 18+","","2004","United States of America","Region of the Americas","Total","","8.389977455","7.598381996","9.223524094","",
"Diabetes","Diabetes, adults aged 18+","","2004","United States of America","Region of the Americas","Males","","9.171410561","7.96325779","10.467535019","",
"Diabetes","Diabetes, adults aged 18+","","2004","United States of America","Region of the Americas","Females","","7.671071053","6.622624397","8.783121109","",
"Diabetes","Diabetes, adults aged 18+","","2005","United States of America","Region of the Americas","Total","","8.574145317","7.764948368","9.400798798","",
"Diabetes","Diabetes, adults aged 18+","","2005","United States of America","Region of the Americas","Males","","9.397579193","8.183049202","10.70506382","",
"Diabetes","Diabetes, adults aged 18+","","2005","United States of America","Region of the Americas","Females","","7.815101147","6.752734661","8.928299904","",
"Diabetes","Diabetes, adults aged 18+","","2006","United States of America","Region of the Americas","Total","","8.773479462","7.963526249","9.605853081","",
"Diabetes","Diabetes, adults aged 18+","","2006","United States of America","Region of the Americas","Males","","9.638575554","8.430628777","10.937598228","",
"Diabetes","Diabetes, adults aged 18+","","2006","United States of America","Region of the Americas","Females","","7.974477768","6.907369137","9.095643997","",
"Diabetes","Diabetes, adults aged 18+","","2007","United States of America","Region of the Americas","Total","","8.98343277","8.149969101","9.82399559","",
"Diabetes","Diabetes, adults aged 18+","","2007","United States of America","Region of the Americas","Males","","9.894715309","8.665301323","11.186122894","",
"Diabetes","Diabetes, adults aged 18+","","2007","United States of America","Region of the Americas","Females","","8.139764786","7.071454048","9.300699234","",
"Diabetes","Diabetes, adults aged 18+","","2008","United States of America","Region of the Americas","Total","","9.195150375","8.340513229","10.061630249","",
"Diabetes","Diabetes, adults aged 18+","","2008","United States of America","Region of the Americas","Males","","10.157578468","8.929033279","11.44938755","",
"Diabetes","Diabetes, adults aged 18+","","2008","United States of America","Region of the Americas","Females","","8.301841736","7.231717587","9.475925446","",
"Diabetes","Diabetes, adults aged 18+","","2009","United States of America","Region of the Americas","Total","","9.39078331","8.54693222","10.283478737","",
"Diabetes","Diabetes, adults aged 18+","","2009","United States of America","Region of the Americas","Males","","10.409381866","9.15756321","11.702590942","",
"Diabetes","Diabetes, adults aged 18+","","2009","United States of America","Region of the Americas","Females","","8.442825317","7.364723682","9.623166084","",
"Diabetes","Diabetes, adults aged 18+","","2010","United States of America","Region of the Americas","Total","","9.560493469","8.697739601","10.464373589","",
"Diabetes","Diabetes, adults aged 18+","","2010","United States of America","Region of the Americas","Males","","10.63722229","9.358252525","11.945515633","",
"Diabetes","Diabetes, adults aged 18+","","2010","United States of America","Region of the Americas","Females","","8.555948257","7.457669735","9.738889694","",
"Diabetes","Diabetes, adults aged 18+","","2011","United States of America","Region of the Americas","Total","","9.714623451","8.849974632","10.642421722","",
"Diabetes","Diabetes, adults aged 18+","","2011","United States of America","Region of the Americas","Males","","10.846469879","9.559271812","12.198877335","",
"Diabetes","Diabetes, adults aged 18+","","2011","United States of America","Region of the Americas","Females","","8.655280113","7.547298908","9.856178284","",
"Diabetes","Diabetes, adults aged 18+","","2012","United States of America","Region of the Americas","Total","","9.871595383","8.973469734","10.822600365","",
"Diabetes","Diabetes, adults aged 18+","","2012","United States of America","Region of the Americas","Males","","11.055545807","9.717288017","12.46241951","",
"Diabetes","Diabetes, adults aged 18+","","2012","United States of America","Region of the Americas","Females","","8.758905411","7.606956482","9.992528915","",
"Diabetes","Diabetes, adults aged 18+","","2013","United States of America","Region of the Americas","Total","","10.046262741","9.105967522","11.049575806","",
"Diabetes","Diabetes, adults aged 18+","","2013","United States of America","Region of the Americas","Males","","11.272898674","9.879012108","12.748906136","",
"Diabetes","Diabetes, adults aged 18+","","2013","United States of America","Region of the Americas","Females","","8.888944626","7.700528145","10.177236557","",
"Diabetes","Diabetes, adults aged 18+","","2014","United States of America","Region of the Americas","Total","","10.241929054","9.266521454","11.308263779","",
"Diabetes","Diabetes, adults aged 18+","","2014","United States of America","Region of the Americas","Males","","11.504097939","10.057631493","13.084361076","",
"Diabetes","Diabetes, adults aged 18+","","2014","United States of America","Region of the Americas","Females","","9.046675682","7.748147964","10.402994156","",
"Diabetes","Diabetes, adults aged 18+","","2015","United States of America","Region of the Americas","Total","","10.465659142","9.413619041","11.620285034","",
"Diabetes","Diabetes, adults aged 18+","","2015","United States of America","Region of the Americas","Males","","11.749898911","10.203367233","13.453083992","",
"Diabetes","Diabetes, adults aged 18+","","2015","United States of America","Region of the Americas","Females","","9.245523453","7.870772362","10.730900764","",
"Diabetes","Diabetes, adults aged 18+","","2016","United States of America","Region of the Americas","Total","","10.709440231","9.562764168","11.969461441","",
"Diabetes","Diabetes, adults aged 18+","","2016","United States of America","Region of the Americas","Males","","12.002731323","10.275442123","13.916913986","",
"Diabetes","Diabetes, adults aged 18+","","2016","United States of America","Region of the Americas","Females","","9.477061272","7.990605354","11.113880157","",
"Diabetes","Diabetes, adults aged 18+","","2017","United States of America","Region of the Americas","Total","","10.968410492","9.652540207","12.378375053","",
"Diabetes","Diabetes, adults aged 18+","","2017","United States of America","Region of the Americas","Males","","12.256719589","10.305891991","14.394246101","",
"Diabetes","Diabetes, adults aged 18+","","2017","United States of America","Region of the Americas","Females","","9.73743248","8.065826416","11.580131531","",
"Diabetes","Diabetes, adults aged 18+","","2018","United States of America","Region of the Americas","Total","","11.243700981","9.738007545","12.889580727","",
"Diabetes","Diabetes, adults aged 18+","","2018","United States of America","Region of the Americas","Males","","12.514511108","10.271631241","15.004663467","",
"Diabetes","Diabetes, adults aged 18+","","2018","United States of America","Region of the Americas","Females","","10.026652336","8.04852581","12.167390823","",
"Diabetes","Diabetes, adults aged 18+","","2019","United States of America","Region of the Americas","Total","","11.534466743","9.7420578","13.489894867","",
"Diabetes","Diabetes, adults aged 18+","","2019","United States of America","Region of the Americas","Males","","12.777906418","10.201177597","15.733663559","",
"Diabetes","Diabetes, adults aged 18+","","2019","United States of America","Region of the Americas","Females","","10.34133625","8.00021553","12.951228142","",
"Diabetes","Diabetes, adults aged 18+","","2020","United States of America","Region of the Americas","Total","","11.83782196","9.739330292","14.250479698","",
"Diabetes","Diabetes, adults aged 18+","","2020","United States of America","Region of the Americas","Males","","13.054730415","10.012127876","16.538949966","",
"Diabetes","Diabetes, adults aged 18+","","2020","United States of America","Region of the Americas","Females","","10.669449806","7.897596836","13.930365562","",
"Diabetes","Diabetes, adults aged 18+","","2021","United States of America","Region of the Americas","Total","","12.153784752","9.669008255","15.096532822","",
"Diabetes","Diabetes, adults aged 18+","","2021","United States of America","Region of the Americas","Males","","13.343295097","9.790707588","17.590974808","",
"Diabetes","Diabetes, adults aged 18+","","2021","United States of America","Region of the Americas","Females","","11.012562752","7.690143585","15.068647385","",
"Diabetes","Diabetes, adults aged 18+","","2022","United States of America","Region of the Americas","Total","","12.483247757","9.52976799","16.030422211","",
"Diabetes","Diabetes, adults aged 18+","","2022","United States of America","Region of the Americas","Males","","13.642274857","9.445361137","18.621917725","",
"Diabetes","Diabetes, adults aged 18+","","2022","United States of America","Region of the Americas","Females","","11.372247696","7.478941917","16.346097946","",
"Diabetes","Diabetes, adults aged 30+","","2000","United States of America","Region of the Americas","Total","","10.499560356","9.417096138","11.638189316","",
"Diabetes","Diabetes, adults aged 30+","","2000","United States of America","Region of the Americas","Males","","11.357132912","9.715762138","13.229883194","",
"Diabetes","Diabetes, adults aged 30+","","2000","United States of America","Region of the Americas","Females","","9.711696625","8.332734108","11.150053978","",
"Diabetes","Diabetes, adults aged 30+","","2001","United States of America","Region of the Americas","Total","","10.631810188","9.593789101","11.739345551","",
"Diabetes","Diabetes, adults aged 30+","","2001","United States of America","Region of the Americas","Males","","11.556681633","9.940340042","13.365620613","",
"Diabetes","Diabetes, adults aged 30+","","2001","United States of America","Region of the Americas","Females","","9.781859398","8.440159798","11.251769066","",
"Diabetes","Diabetes, adults aged 30+","","2002","United States of America","Region of the Americas","Total","","10.793714523","9.750250816","11.88608551","",
"Diabetes","Diabetes, adults aged 30+","","2002","United States of America","Region of the Americas","Males","","11.783312798","10.192902565","13.521761894","",
"Diabetes","Diabetes, adults aged 30+","","2002","United States of America","Region of the Americas","Females","","9.883667946","8.551708221","11.364953041","",
"Diabetes","Diabetes, adults aged 30+","","2003","United States of America","Region of the Americas","Total","","10.981054306","9.952330589","12.056652069","",
