"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2015","China","Western Pacific Region","Males","","25.017183","19.902832","30.752977","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2015","China","Western Pacific Region","Females","","19.024218","14.433162","24.22298","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2016","China","Western Pacific Region","Total","","22.312777","18.407835","26.532442","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2016","China","Western Pacific Region","Males","","25.416204","19.736904","31.790539","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2016","China","Western Pacific Region","Females","","19.072508","14.114936","24.66363","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2017","China","Western Pacific Region","Total","","22.544445","18.334677","27.090683","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2017","China","Western Pacific Region","Males","","25.815805","19.637812","32.823112","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2017","China","Western Pacific Region","Females","","19.125513","13.759251","25.256802","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2018","China","Western Pacific Region","Total","","22.781689","18.189058","27.68836","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2018","China","Western Pacific Region","Males","","26.219431","19.424582","33.833233","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2018","China","Western Pacific Region","Females","","19.184456","13.30897","25.905266","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2019","China","Western Pacific Region","Total","","23.026972","18.059807","28.412899","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2019","China","Western Pacific Region","Males","","26.630508","19.234062","34.829102","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2019","China","Western Pacific Region","Females","","19.25038","12.907368","26.493237","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2020","China","Western Pacific Region","Total","","23.285088","17.944258","29.139019","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2020","China","Western Pacific Region","Males","","27.057266","19.026869","36.076042","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2020","China","Western Pacific Region","Females","","19.32449","12.521547","27.187532","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2021","China","Western Pacific Region","Total","","23.55422","17.830368","29.902637","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2021","China","Western Pacific Region","Males","","27.497097","18.859264","37.270248","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2021","China","Western Pacific Region","Females","","19.406527","12.064854","27.96455","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2022","China","Western Pacific Region","Total","","23.834757","17.66819","30.787924","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2022","China","Western Pacific Region","Males","","27.950201","18.69396","38.587013","",
"Cardiovascular diseases","Physical inactivity, adults aged 18+","","2022","China","Western Pacific Region","Females","","19.496288","11.637772","28.772205","",
"Cardiovascular diseases","Heavy episodic drinking, adults aged 15+","","2010","China","Western Pacific Region","Total","","25","16.1","34.3","",
"Cardiovascular diseases","Heavy episodic drinking, adults aged 15+","","2016","China","Western Pacific Region","Total","","23.6","14.9","32.9","",
"Cardiovascular diseases","Heavy episodic drinking, adults aged 15+","","2016","China","Western Pacific Region","Males","","37.1","24.5","48.9","",
"Cardiovascular diseases","Heavy episodic drinking, adults aged 15+","","2016","China","Western Pacific Region","Females","","9.2","4.8","15.9","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2000","China","Western Pacific Region","Total","","3.62","1.85","5.6","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2000","China","Western Pacific Region","Males","","5.77","2.94","8.9","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2000","China","Western Pacific Region","Females","","1.43","0.72","2.23","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2005","China","Western Pacific Region","Total","","3.46","1.67","5.34","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2005","China","Western Pacific Region","Males","","5.51","2.68","8.53","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2005","China","Western Pacific Region","Females","","1.36","0.65","2.12","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2010","China","Western Pacific Region","Total","","5.9","3.67","8.32","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2010","China","Western Pacific Region","Males","","9.33","5.78","13.19","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2010","China","Western Pacific Region","Females","","2.39","1.47","3.38","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2015","China","Western Pacific Region","Total","","7.35","4.74","9.99","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2015","China","Western Pacific Region","Males","","11.6","7.49","15.71","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2015","China","Western Pacific Region","Females","","2.99","1.91","4.16","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2019","China","Western Pacific Region","Total","","5.73","3.48","8.07","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2019","China","Western Pacific Region","Males","","9.09","5.49","12.89","",
"Cardiovascular diseases","Total alcohol per capita consumption","","2019","China","Western Pacific Region","Females","","2.28","1.38","3.26","",
"Cardiovascular diseases","Has an operational CVD policy","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Conducted recent, national survey covering raised blood pressure/hypertension","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Conducted recent, national survey covering raised total cholesterol","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Conducted recent, national survey covering salt/sodium intake","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Conducted recent, national survey covering overweight and obesity","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Has management guidelines for cardiovascular diseases","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Urine strips for albumin assay generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Blood pressure measurement generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Cholesterol measurement generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","ACE inhibitors generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Angiotensin II receptor blockers (ARBs) generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","CC blockers generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Beta blockers generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Fixed dose combination (lisinopril + amlodipine) generally available","","2023","China","Western Pacific Region","","","Don't know","","","",
"Cardiovascular diseases","Fixed dose combination (lisinopril + hydrochlorothiazide) generally available","","2023","China","Western Pacific Region","","","No","","","",
"Cardiovascular diseases","Fixed dose combination (telmisartan + amlodipine) generally available","","2023","China","Western Pacific Region","","","Don't know","","","",
"Cardiovascular diseases","Fixed dose combination (telmisartan + hydrochlorothiazide) generally available","","2023","China","Western Pacific Region","","","No","","","",
"Cardiovascular diseases","Statins generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Thiazide diuretics are generally available","","2023","China","Western Pacific Region","","","Yes","","","",
"Cardiovascular diseases","Rehabilitation generally available at the primary care level","","2023","China","Western Pacific Region","","","No response","","","No rehabilitation services in primary care reported",
"Cardiovascular diseases","Rehabilitation generally available at the secondary care level","","2023","China","Western Pacific Region","","","No response","","","No rehabilitation services in secondary care reported",
"Cardiovascular diseases","Rehabilitation generally available at the tertiary care level","","2023","China","Western Pacific Region","","","No response","","","No rehabilitation services in tertiary care reported",
"Diabetes","Number of deaths due to diabetes","","2000","China","Western Pacific Region","Total","","106455.9931","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2000","China","Western Pacific Region","Males","","45187.3693","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2000","China","Western Pacific Region","Females","","61268.62378","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2001","China","Western Pacific Region","Total","","112037.579","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2001","China","Western Pacific Region","Males","","47794.64581","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2001","China","Western Pacific Region","Females","","64242.93321","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2002","China","Western Pacific Region","Total","","117325.8331","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2002","China","Western Pacific Region","Males","","50446.49763","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2002","China","Western Pacific Region","Females","","66879.3355","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2003","China","Western Pacific Region","Total","","124390.8232","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2003","China","Western Pacific Region","Males","","53718.53904","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2003","China","Western Pacific Region","Females","","70672.28413","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2004","China","Western Pacific Region","Total","","131139.1951","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2004","China","Western Pacific Region","Males","","56926.09454","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2004","China","Western Pacific Region","Females","","74213.10061","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2005","China","Western Pacific Region","Total","","133208.921","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2005","China","Western Pacific Region","Males","","58180.25639","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2005","China","Western Pacific Region","Females","","75028.66456","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2006","China","Western Pacific Region","Total","","128830.6137","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2006","China","Western Pacific Region","Males","","56814.31962","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2006","China","Western Pacific Region","Females","","72016.29405","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2007","China","Western Pacific Region","Total","","128116.4816","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2007","China","Western Pacific Region","Males","","57334.46119","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2007","China","Western Pacific Region","Females","","70782.02042","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2008","China","Western Pacific Region","Total","","130961.2512","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2008","China","Western Pacific Region","Males","","59438.88738","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2008","China","Western Pacific Region","Females","","71522.36382","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2009","China","Western Pacific Region","Total","","134370.9368","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2009","China","Western Pacific Region","Males","","61795.28975","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2009","China","Western Pacific Region","Females","","72575.64706","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2010","China","Western Pacific Region","Total","","137918.364","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2010","China","Western Pacific Region","Males","","64243.67832","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2010","China","Western Pacific Region","Females","","73674.68564","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2011","China","Western Pacific Region","Total","","139501.1573","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2011","China","Western Pacific Region","Males","","65304.19591","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2011","China","Western Pacific Region","Females","","74196.96134","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2012","China","Western Pacific Region","Total","","140388.6209","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2012","China","Western Pacific Region","Males","","66729.69154","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2012","China","Western Pacific Region","Females","","73658.92941","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2013","China","Western Pacific Region","Total","","143468.1841","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2013","China","Western Pacific Region","Males","","68826.64533","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2013","China","Western Pacific Region","Females","","74641.53873","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2014","China","Western Pacific Region","Total","","147080.2939","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2014","China","Western Pacific Region","Males","","70712.17755","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2014","China","Western Pacific Region","Females","","76368.11637","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2015","China","Western Pacific Region","Total","","150431.431","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2015","China","Western Pacific Region","Males","","72734.93744","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2015","China","Western Pacific Region","Females","","77696.4936","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2016","China","Western Pacific Region","Total","","154873.6839","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2016","China","Western Pacific Region","Males","","75049.27337","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2016","China","Western Pacific Region","Females","","79824.41058","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2017","China","Western Pacific Region","Total","","158532.502","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2017","China","Western Pacific Region","Males","","76757.42052","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2017","China","Western Pacific Region","Females","","81775.08143","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2018","China","Western Pacific Region","Total","","162152.8884","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2018","China","Western Pacific Region","Males","","78377.3637","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2018","China","Western Pacific Region","Females","","83775.52474","no data","no data","",
"Diabetes","Number of deaths due to diabetes","","2019","China","Western Pacific Region","Total","","165627.5733","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Diabetes","Number of deaths due to diabetes","","2019","China","Western Pacific Region","Males","","80394.39134","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Diabetes","Number of deaths due to diabetes","","2019","China","Western Pacific Region","Females","","85233.18195","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Diabetes","Diabetes age-standardized death rate","","2000","China","Western Pacific Region","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2000","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2000","China","Western Pacific Region","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2001","China","Western Pacific Region","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2001","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2001","China","Western Pacific Region","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2002","China","Western Pacific Region","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2002","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2002","China","Western Pacific Region","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2003","China","Western Pacific Region","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2003","China","Western Pacific Region","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2003","China","Western Pacific Region","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2004","China","Western Pacific Region","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2004","China","Western Pacific Region","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2004","China","Western Pacific Region","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2005","China","Western Pacific Region","Total","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2005","China","Western Pacific Region","Males","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2005","China","Western Pacific Region","Females","","11","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2006","China","Western Pacific Region","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2006","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2006","China","Western Pacific Region","Females","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2007","China","Western Pacific Region","Total","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2007","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2007","China","Western Pacific Region","Females","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2008","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2008","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2008","China","Western Pacific Region","Females","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2009","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2009","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2009","China","Western Pacific Region","Females","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2010","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2010","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2010","China","Western Pacific Region","Females","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2011","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2011","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2011","China","Western Pacific Region","Females","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2012","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2012","China","Western Pacific Region","Males","","10","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2012","China","Western Pacific Region","Females","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2013","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2013","China","Western Pacific Region","Males","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2013","China","Western Pacific Region","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2014","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2014","China","Western Pacific Region","Males","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2014","China","Western Pacific Region","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2015","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2015","China","Western Pacific Region","Males","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2015","China","Western Pacific Region","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2016","China","Western Pacific Region","Total","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2016","China","Western Pacific Region","Males","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2016","China","Western Pacific Region","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2017","China","Western Pacific Region","Total","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2017","China","Western Pacific Region","Males","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2017","China","Western Pacific Region","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2018","China","Western Pacific Region","Total","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2018","China","Western Pacific Region","Males","","9","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2018","China","Western Pacific Region","Females","","8","no data","no data","",
"Diabetes","Diabetes age-standardized death rate","","2019","China","Western Pacific Region","Total","","8","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Diabetes","Diabetes age-standardized death rate","","2019","China","Western Pacific Region","Males","","9","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Diabetes","Diabetes age-standardized death rate","","2019","China","Western Pacific Region","Females","","8","no data","no data","In this geography, some NCD deaths were included in a separate category called “other pandemic-related mortality” in 2020 and 2021 due to incomplete or low-quality vital registration data. Because this may have affected trends between 2019 to 2021, only data through 2019 are displayed here. ",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2000","China","Western Pacific Region","Total","","47.33208847","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2000","China","Western Pacific Region","Males","","50.30305481","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2000","China","Western Pacific Region","Females","","45.14091492","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2001","China","Western Pacific Region","Total","","46.0844841","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2001","China","Western Pacific Region","Males","","48.85316467","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2001","China","Western Pacific Region","Females","","44.02467728","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2002","China","Western Pacific Region","Total","","45.51179886","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2002","China","Western Pacific Region","Males","","48.11423111","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2002","China","Western Pacific Region","Females","","43.54880905","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2003","China","Western Pacific Region","Total","","44.59431076","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2003","China","Western Pacific Region","Males","","46.80452728","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2003","China","Western Pacific Region","Females","","42.91431046","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2004","China","Western Pacific Region","Total","","43.48810959","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2004","China","Western Pacific Region","Males","","45.67723083","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2004","China","Western Pacific Region","Females","","41.808918","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2005","China","Western Pacific Region","Total","","42.49298477","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2005","China","Western Pacific Region","Males","","44.68725967","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2005","China","Western Pacific Region","Females","","40.79145432","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2006","China","Western Pacific Region","Total","","42.41961288","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2006","China","Western Pacific Region","Males","","44.74250412","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2006","China","Western Pacific Region","Females","","40.58706284","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2007","China","Western Pacific Region","Total","","41.96194077","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2007","China","Western Pacific Region","Males","","44.33932114","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2007","China","Western Pacific Region","Females","","40.03623199","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2008","China","Western Pacific Region","Total","","41.26917267","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2008","China","Western Pacific Region","Males","","43.94457245","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2008","China","Western Pacific Region","Females","","39.04576874","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2009","China","Western Pacific Region","Total","","40.32100296","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2009","China","Western Pacific Region","Males","","42.92669678","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2009","China","Western Pacific Region","Females","","38.10235977","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2010","China","Western Pacific Region","Total","","39.65789795","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2010","China","Western Pacific Region","Males","","42.21717834","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2010","China","Western Pacific Region","Females","","37.42622375","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2011","China","Western Pacific Region","Total","","39.41170883","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2011","China","Western Pacific Region","Males","","42.16412735","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2011","China","Western Pacific Region","Females","","36.98918152","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2012","China","Western Pacific Region","Total","","39.70180893","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2012","China","Western Pacific Region","Males","","42.47733307","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2012","China","Western Pacific Region","Females","","37.18738174","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2013","China","Western Pacific Region","Total","","39.50580978","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2013","China","Western Pacific Region","Males","","42.14027405","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2013","China","Western Pacific Region","Females","","37.07658005","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2014","China","Western Pacific Region","Total","","39.20766449","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2014","China","Western Pacific Region","Males","","41.73399734","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2014","China","Western Pacific Region","Females","","36.86843491","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2015","China","Western Pacific Region","Total","","39.41441345","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2015","China","Western Pacific Region","Males","","41.80461884","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2015","China","Western Pacific Region","Females","","37.17683792","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2016","China","Western Pacific Region","Total","","39.18687439","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2016","China","Western Pacific Region","Males","","41.50633621","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2016","China","Western Pacific Region","Females","","37.00616074","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2017","China","Western Pacific Region","Total","","38.96120071","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2017","China","Western Pacific Region","Males","","41.22180939","no data","no data","",
"Diabetes","Percentage of diabetes deaths occurring under 70 years","","2017","China","Western Pacific Region","Females","","36.83930206","no data","no data","",
